"plant_id"	"Treatment"	"ACC_ID"	"Rep"	"plant_num"
"12094"	"pH_7262_8"	"pH"	"7262"	8	12094
"12095"	"pH_7262_9"	"pH"	"7262"	9	12095
"12096"	"pH_7262_10"	"pH"	"7262"	10	12096
"12097"	"pH_7268_1"	"pH"	"7268"	1	12097
"12098"	"pH_7268_2"	"pH"	"7268"	2	12098
"12099"	"pH_7268_3"	"pH"	"7268"	3	12099
"12100"	"pH_7268_4"	"pH"	"7268"	4	12100
"12101"	"pH_7268_5"	"pH"	"7268"	5	12101
"12102"	"pH_7268_6"	"pH"	"7268"	6	12102
"12103"	"pH_7268_7"	"pH"	"7268"	7	12103
"12104"	"pH_7268_8"	"pH"	"7268"	8	12104
"12105"	"pH_7268_9"	"pH"	"7268"	9	12105
"12106"	"pH_7268_10"	"pH"	"7268"	10	12106
"12107"	"pH_7268_11"	"pH"	"7268"	11	12107
"12108"	"pH_7275_1"	"pH"	"7275"	1	12108
"12109"	"pH_7275_2"	"pH"	"7275"	2	12109
"12110"	"pH_7275_3"	"pH"	"7275"	3	12110
"12111"	"pH_7275_4"	"pH"	"7275"	4	12111
"12112"	"pH_7275_5"	"pH"	"7275"	5	12112
"12113"	"pH_7275_6"	"pH"	"7275"	6	12113
"12114"	"pH_7275_7"	"pH"	"7275"	7	12114
"12115"	"pH_7275_8"	"pH"	"7275"	8	12115
"12116"	"pH_7275_9"	"pH"	"7275"	9	12116
"12117"	"pH_7275_10"	"pH"	"7275"	10	12117
"12118"	"pH_7276_1"	"pH"	"7276"	1	12118
"12119"	"pH_7276_2"	"pH"	"7276"	2	12119
"12120"	"pH_7276_3"	"pH"	"7276"	3	12120
"12121"	"pH_7276_4"	"pH"	"7276"	4	12121
"12122"	"pH_7276_5"	"pH"	"7276"	5	12122
"12123"	"pH_7276_6"	"pH"	"7276"	6	12123
"12124"	"pH_7276_7"	"pH"	"7276"	7	12124
"12125"	"pH_7276_8"	"pH"	"7276"	8	12125
"12126"	"pH_7276_9"	"pH"	"7276"	9	12126
"12127"	"pH_7276_10"	"pH"	"7276"	10	12127
"12128"	"pH_7280_1"	"pH"	"7280"	1	12128
"12129"	"pH_7280_2"	"pH"	"7280"	2	12129
"12130"	"pH_7280_3"	"pH"	"7280"	3	12130
"12131"	"pH_7280_4"	"pH"	"7280"	4	12131
"12132"	"pH_7280_5"	"pH"	"7280"	5	12132
"12133"	"pH_7280_6"	"pH"	"7280"	6	12133
"12134"	"pH_7280_7"	"pH"	"7280"	7	12134
"12135"	"pH_7280_8"	"pH"	"7280"	8	12135
"12136"	"pH_7280_9"	"pH"	"7280"	9	12136
"12137"	"pH_7280_10"	"pH"	"7280"	10	12137
"12138"	"pH_7282_1"	"pH"	"7282"	1	12138
"12139"	"pH_7282_2"	"pH"	"7282"	2	12139
"12140"	"pH_7282_3"	"pH"	"7282"	3	12140
"12141"	"pH_7282_4"	"pH"	"7282"	4	12141
"12142"	"pH_7282_5"	"pH"	"7282"	5	12142
"12143"	"pH_7282_6"	"pH"	"7282"	6	12143
"12144"	"pH_7282_7"	"pH"	"7282"	7	12144
"12145"	"pH_7282_8"	"pH"	"7282"	8	12145
"12146"	"pH_7282_9"	"pH"	"7282"	9	12146
"12147"	"pH_7282_10"	"pH"	"7282"	10	12147
"12148"	"pH_7282_11"	"pH"	"7282"	11	12148
"12149"	"pH_7283_1"	"pH"	"7283"	1	12149
"12150"	"pH_7283_2"	"pH"	"7283"	2	12150
"12151"	"pH_7283_3"	"pH"	"7283"	3	12151
"12152"	"pH_7283_4"	"pH"	"7283"	4	12152
"12153"	"pH_7283_5"	"pH"	"7283"	5	12153
"12154"	"pH_7283_6"	"pH"	"7283"	6	12154
"12155"	"pH_7283_7"	"pH"	"7283"	7	12155
"12156"	"pH_7283_8"	"pH"	"7283"	8	12156
"12157"	"pH_7283_9"	"pH"	"7283"	9	12157
"12158"	"pH_7287_1"	"pH"	"7287"	1	12158
"12159"	"pH_7287_2"	"pH"	"7287"	2	12159
"12160"	"pH_7287_3"	"pH"	"7287"	3	12160
"12161"	"pH_7287_4"	"pH"	"7287"	4	12161
"12162"	"pH_7287_5"	"pH"	"7287"	5	12162
"12163"	"pH_7287_6"	"pH"	"7287"	6	12163
"12164"	"pH_7287_7"	"pH"	"7287"	7	12164
"12165"	"pH_7287_8"	"pH"	"7287"	8	12165
"12166"	"pH_7287_9"	"pH"	"7287"	9	12166
"12167"	"pH_7291_1"	"pH"	"7291"	1	12167
"12168"	"pH_7291_2"	"pH"	"7291"	2	12168
"12169"	"pH_7291_3"	"pH"	"7291"	3	12169
"12170"	"pH_7291_4"	"pH"	"7291"	4	12170
"12171"	"pH_7291_5"	"pH"	"7291"	5	12171
"12172"	"pH_7291_6"	"pH"	"7291"	6	12172
"12173"	"pH_7291_7"	"pH"	"7291"	7	12173
"12174"	"pH_7291_8"	"pH"	"7291"	8	12174
"12175"	"pH_7291_9"	"pH"	"7291"	9	12175
"12176"	"pH_7291_10"	"pH"	"7291"	10	12176
"12177"	"pH_7291_11"	"pH"	"7291"	11	12177
"12178"	"pH_7291_12"	"pH"	"7291"	12	12178
"12179"	"pH_7297_1"	"pH"	"7297"	1	12179
"12180"	"pH_7297_2"	"pH"	"7297"	2	12180
"12181"	"pH_7297_3"	"pH"	"7297"	3	12181
"12182"	"pH_7297_4"	"pH"	"7297"	4	12182
"12183"	"pH_7297_5"	"pH"	"7297"	5	12183
"12184"	"pH_7297_6"	"pH"	"7297"	6	12184
"12185"	"pH_7297_7"	"pH"	"7297"	7	12185
"12186"	"pH_7297_8"	"pH"	"7297"	8	12186
"12187"	"pH_7299_1"	"pH"	"7299"	1	12187
"12188"	"pH_7299_2"	"pH"	"7299"	2	12188
"12189"	"pH_7299_3"	"pH"	"7299"	3	12189
"12190"	"pH_7299_4"	"pH"	"7299"	4	12190
"12191"	"pH_7299_5"	"pH"	"7299"	5	12191
"12192"	"pH_7299_6"	"pH"	"7299"	6	12192
"12193"	"pH_7299_7"	"pH"	"7299"	7	12193
"12194"	"pH_7299_8"	"pH"	"7299"	8	12194
"12195"	"pH_7299_9"	"pH"	"7299"	9	12195
"12196"	"pH_7299_10"	"pH"	"7299"	10	12196
"12197"	"pH_7299_11"	"pH"	"7299"	11	12197
"12198"	"pH_7300_1"	"pH"	"7300"	1	12198
"12199"	"pH_7300_2"	"pH"	"7300"	2	12199
"12200"	"pH_7300_3"	"pH"	"7300"	3	12200
"12201"	"pH_7300_4"	"pH"	"7300"	4	12201
"12202"	"pH_7300_5"	"pH"	"7300"	5	12202
"12203"	"pH_7300_6"	"pH"	"7300"	6	12203
"12204"	"pH_7300_7"	"pH"	"7300"	7	12204
"12205"	"pH_7300_8"	"pH"	"7300"	8	12205
"12206"	"pH_7300_9"	"pH"	"7300"	9	12206
"12207"	"pH_7300_10"	"pH"	"7300"	10	12207
"12208"	"pH_7306_1"	"pH"	"7306"	1	12208
"12209"	"pH_7306_2"	"pH"	"7306"	2	12209
"12210"	"pH_7306_3"	"pH"	"7306"	3	12210
"12211"	"pH_7306_4"	"pH"	"7306"	4	12211
"12212"	"pH_7306_5"	"pH"	"7306"	5	12212
"12213"	"pH_7306_6"	"pH"	"7306"	6	12213
"12214"	"pH_7306_7"	"pH"	"7306"	7	12214
"12215"	"pH_7307_1"	"pH"	"7307"	1	12215
"12216"	"pH_7307_2"	"pH"	"7307"	2	12216
"12217"	"pH_7307_3"	"pH"	"7307"	3	12217
"12218"	"pH_7307_4"	"pH"	"7307"	4	12218
"12219"	"pH_7307_5"	"pH"	"7307"	5	12219
"12220"	"pH_7307_6"	"pH"	"7307"	6	12220
"12221"	"pH_7307_7"	"pH"	"7307"	7	12221
"12222"	"pH_7309_1"	"pH"	"7309"	1	12222
"12223"	"pH_7309_2"	"pH"	"7309"	2	12223
"12224"	"pH_7309_3"	"pH"	"7309"	3	12224
"12225"	"pH_7309_4"	"pH"	"7309"	4	12225
"12226"	"pH_7309_5"	"pH"	"7309"	5	12226
"12227"	"pH_7309_6"	"pH"	"7309"	6	12227
"12228"	"pH_7309_7"	"pH"	"7309"	7	12228
"12229"	"pH_7309_8"	"pH"	"7309"	8	12229
"12230"	"pH_7310_1"	"pH"	"7310"	1	12230
"12231"	"pH_7310_2"	"pH"	"7310"	2	12231
"12232"	"pH_7310_3"	"pH"	"7310"	3	12232
"12233"	"pH_7310_4"	"pH"	"7310"	4	12233
"12234"	"pH_7310_5"	"pH"	"7310"	5	12234
"12235"	"pH_7310_6"	"pH"	"7310"	6	12235
"12236"	"pH_7310_7"	"pH"	"7310"	7	12236
"12237"	"pH_7310_8"	"pH"	"7310"	8	12237
"12238"	"pH_7310_9"	"pH"	"7310"	9	12238
"12239"	"pH_7310_10"	"pH"	"7310"	10	12239
"12240"	"pH_7310_11"	"pH"	"7310"	11	12240
"12241"	"pH_7310_12"	"pH"	"7310"	12	12241
"12242"	"pH_7316_1"	"pH"	"7316"	1	12242
"12243"	"pH_7316_2"	"pH"	"7316"	2	12243
"12244"	"pH_7316_3"	"pH"	"7316"	3	12244
"12245"	"pH_7316_4"	"pH"	"7316"	4	12245
"12246"	"pH_7316_5"	"pH"	"7316"	5	12246
"12247"	"pH_7316_6"	"pH"	"7316"	6	12247
"12248"	"pH_7316_7"	"pH"	"7316"	7	12248
"12249"	"pH_7316_8"	"pH"	"7316"	8	12249
"12250"	"pH_7316_9"	"pH"	"7316"	9	12250
"12251"	"pH_7317_1"	"pH"	"7317"	1	12251
"12252"	"pH_7317_2"	"pH"	"7317"	2	12252
"12253"	"pH_7317_3"	"pH"	"7317"	3	12253
"12254"	"pH_7317_4"	"pH"	"7317"	4	12254
"12255"	"pH_7317_5"	"pH"	"7317"	5	12255
"12256"	"pH_7317_6"	"pH"	"7317"	6	12256
"12257"	"pH_7317_7"	"pH"	"7317"	7	12257
"12258"	"pH_7317_8"	"pH"	"7317"	8	12258
"12259"	"pH_7317_9"	"pH"	"7317"	9	12259
"12260"	"pH_7317_10"	"pH"	"7317"	10	12260
"12261"	"pH_7320_1"	"pH"	"7320"	1	12261
"12262"	"pH_7320_2"	"pH"	"7320"	2	12262
"12263"	"pH_7320_3"	"pH"	"7320"	3	12263
"12264"	"pH_7320_4"	"pH"	"7320"	4	12264
"12265"	"pH_7320_5"	"pH"	"7320"	5	12265
"12266"	"pH_7320_6"	"pH"	"7320"	6	12266
"12267"	"pH_7320_7"	"pH"	"7320"	7	12267
"12268"	"pH_7320_8"	"pH"	"7320"	8	12268
"12269"	"pH_7320_9"	"pH"	"7320"	9	12269
"12270"	"pH_7320_10"	"pH"	"7320"	10	12270
"12271"	"pH_7330_1"	"pH"	"7330"	1	12271
"12272"	"pH_7330_2"	"pH"	"7330"	2	12272
"12273"	"pH_7330_3"	"pH"	"7330"	3	12273
"12274"	"pH_7330_4"	"pH"	"7330"	4	12274
"12275"	"pH_7330_5"	"pH"	"7330"	5	12275
"12276"	"pH_7330_6"	"pH"	"7330"	6	12276
"12277"	"pH_7330_7"	"pH"	"7330"	7	12277
"12278"	"pH_7330_8"	"pH"	"7330"	8	12278
"12279"	"pH_7330_9"	"pH"	"7330"	9	12279
"12280"	"pH_7331_1"	"pH"	"7331"	1	12280
"12281"	"pH_7331_2"	"pH"	"7331"	2	12281
"12282"	"pH_7331_3"	"pH"	"7331"	3	12282
"12283"	"pH_7331_4"	"pH"	"7331"	4	12283
"12284"	"pH_7331_5"	"pH"	"7331"	5	12284
"12285"	"pH_7331_6"	"pH"	"7331"	6	12285
"12286"	"pH_7331_7"	"pH"	"7331"	7	12286
"12287"	"pH_7331_8"	"pH"	"7331"	8	12287
"12288"	"pH_7331_9"	"pH"	"7331"	9	12288
"12289"	"pH_7337_1"	"pH"	"7337"	1	12289
"12290"	"pH_7337_2"	"pH"	"7337"	2	12290
"12291"	"pH_7337_3"	"pH"	"7337"	3	12291
"12292"	"pH_7337_4"	"pH"	"7337"	4	12292
"12293"	"pH_7337_5"	"pH"	"7337"	5	12293
"12294"	"pH_7337_6"	"pH"	"7337"	6	12294
"12295"	"pH_7337_7"	"pH"	"7337"	7	12295
"12296"	"pH_7337_8"	"pH"	"7337"	8	12296
"12297"	"pH_7337_9"	"pH"	"7337"	9	12297
"12298"	"pH_7337_10"	"pH"	"7337"	10	12298
"12299"	"pH_7337_11"	"pH"	"7337"	11	12299
"12300"	"pH_7351_1"	"pH"	"7351"	1	12300
"12301"	"pH_7351_2"	"pH"	"7351"	2	12301
"12302"	"pH_7351_3"	"pH"	"7351"	3	12302
"12303"	"pH_7351_4"	"pH"	"7351"	4	12303
"12304"	"pH_7351_5"	"pH"	"7351"	5	12304
"12305"	"pH_7351_6"	"pH"	"7351"	6	12305
"12306"	"pH_7351_7"	"pH"	"7351"	7	12306
"12307"	"pH_7351_8"	"pH"	"7351"	8	12307
"12308"	"pH_7351_9"	"pH"	"7351"	9	12308
"12309"	"pH_7351_10"	"pH"	"7351"	10	12309
"12310"	"pH_7352_1"	"pH"	"7352"	1	12310
"12311"	"pH_7352_2"	"pH"	"7352"	2	12311
"12312"	"pH_7352_3"	"pH"	"7352"	3	12312
"12313"	"pH_7352_4"	"pH"	"7352"	4	12313
"12314"	"pH_7352_5"	"pH"	"7352"	5	12314
"12315"	"pH_7352_6"	"pH"	"7352"	6	12315
"12316"	"pH_7352_7"	"pH"	"7352"	7	12316
"12317"	"pH_7352_8"	"pH"	"7352"	8	12317
"12318"	"pH_7352_9"	"pH"	"7352"	9	12318
"12319"	"pH_7353_1"	"pH"	"7353"	1	12319
"12320"	"pH_7353_2"	"pH"	"7353"	2	12320
"12321"	"pH_7353_3"	"pH"	"7353"	3	12321
"12322"	"pH_7353_4"	"pH"	"7353"	4	12322
"12323"	"pH_7353_5"	"pH"	"7353"	5	12323
"12324"	"pH_7353_6"	"pH"	"7353"	6	12324
"12325"	"pH_7353_7"	"pH"	"7353"	7	12325
"12326"	"pH_7353_8"	"pH"	"7353"	8	12326
"12327"	"pH_7353_9"	"pH"	"7353"	9	12327
"12328"	"pH_7372_1"	"pH"	"7372"	1	12328
"12329"	"pH_7372_2"	"pH"	"7372"	2	12329
"12330"	"pH_7372_3"	"pH"	"7372"	3	12330
"12331"	"pH_7372_4"	"pH"	"7372"	4	12331
"12332"	"pH_7372_5"	"pH"	"7372"	5	12332
"12333"	"pH_7372_6"	"pH"	"7372"	6	12333
"12334"	"pH_7372_7"	"pH"	"7372"	7	12334
"12335"	"pH_7372_8"	"pH"	"7372"	8	12335
"12336"	"pH_7372_9"	"pH"	"7372"	9	12336
"12337"	"pH_7372_10"	"pH"	"7372"	10	12337
"12338"	"pH_7378_1"	"pH"	"7378"	1	12338
"12339"	"pH_7378_2"	"pH"	"7378"	2	12339
"12340"	"pH_7378_3"	"pH"	"7378"	3	12340
"12341"	"pH_7378_4"	"pH"	"7378"	4	12341
"12342"	"pH_7378_5"	"pH"	"7378"	5	12342
"12343"	"pH_7378_6"	"pH"	"7378"	6	12343
"12344"	"pH_7378_7"	"pH"	"7378"	7	12344
"12345"	"pH_7378_8"	"pH"	"7378"	8	12345
"12346"	"pH_7378_9"	"pH"	"7378"	9	12346
"12347"	"pH_7378_10"	"pH"	"7378"	10	12347
"12348"	"pH_7378_11"	"pH"	"7378"	11	12348
"12349"	"pH_7382_1"	"pH"	"7382"	1	12349
"12350"	"pH_7382_2"	"pH"	"7382"	2	12350
"12351"	"pH_7382_3"	"pH"	"7382"	3	12351
"12352"	"pH_7382_4"	"pH"	"7382"	4	12352
"12353"	"pH_7382_5"	"pH"	"7382"	5	12353
"12354"	"pH_7382_6"	"pH"	"7382"	6	12354
"12355"	"pH_7382_7"	"pH"	"7382"	7	12355
"12356"	"pH_7382_8"	"pH"	"7382"	8	12356
"12357"	"pH_7382_9"	"pH"	"7382"	9	12357
"12358"	"pH_7382_10"	"pH"	"7382"	10	12358
"12359"	"pH_7384_1"	"pH"	"7384"	1	12359
"12360"	"pH_7384_2"	"pH"	"7384"	2	12360
"12361"	"pH_7384_3"	"pH"	"7384"	3	12361
"12362"	"pH_7384_4"	"pH"	"7384"	4	12362
"12363"	"pH_7384_5"	"pH"	"7384"	5	12363
"12364"	"pH_7384_6"	"pH"	"7384"	6	12364
"12365"	"pH_7384_7"	"pH"	"7384"	7	12365
"12366"	"pH_7384_8"	"pH"	"7384"	8	12366
"12367"	"pH_7384_9"	"pH"	"7384"	9	12367
"12368"	"pH_7384_10"	"pH"	"7384"	10	12368
"12369"	"pH_7404_1"	"pH"	"7404"	1	12369
"12370"	"pH_7404_2"	"pH"	"7404"	2	12370
"12371"	"pH_7404_3"	"pH"	"7404"	3	12371
"12372"	"pH_7404_4"	"pH"	"7404"	4	12372
"12373"	"pH_7404_5"	"pH"	"7404"	5	12373
"12374"	"pH_7404_6"	"pH"	"7404"	6	12374
"12375"	"pH_7404_7"	"pH"	"7404"	7	12375
"12376"	"pH_7418_1"	"pH"	"7418"	1	12376
"12377"	"pH_7418_2"	"pH"	"7418"	2	12377
"12378"	"pH_7418_3"	"pH"	"7418"	3	12378
"12379"	"pH_7418_4"	"pH"	"7418"	4	12379
"12380"	"pH_7418_5"	"pH"	"7418"	5	12380
"12381"	"pH_7424_1"	"pH"	"7424"	1	12381
"12382"	"pH_7424_2"	"pH"	"7424"	2	12382
"12383"	"pH_7424_3"	"pH"	"7424"	3	12383
"12384"	"pH_7424_4"	"pH"	"7424"	4	12384
"12385"	"pH_7424_5"	"pH"	"7424"	5	12385
"12386"	"pH_7424_6"	"pH"	"7424"	6	12386
"12387"	"pH_7424_7"	"pH"	"7424"	7	12387
"12388"	"pH_7424_8"	"pH"	"7424"	8	12388
"12389"	"pH_7424_9"	"pH"	"7424"	9	12389
"12390"	"pH_7438_1"	"pH"	"7438"	1	12390
"12391"	"pH_7438_2"	"pH"	"7438"	2	12391
"12392"	"pH_7438_3"	"pH"	"7438"	3	12392
"12393"	"pH_7438_4"	"pH"	"7438"	4	12393
"12394"	"pH_7438_5"	"pH"	"7438"	5	12394
"12395"	"pH_7438_6"	"pH"	"7438"	6	12395
"12396"	"pH_7438_7"	"pH"	"7438"	7	12396
"12397"	"pH_7477_1"	"pH"	"7477"	1	12397
"12398"	"pH_7477_2"	"pH"	"7477"	2	12398
"12399"	"pH_7477_3"	"pH"	"7477"	3	12399
"12400"	"pH_7477_4"	"pH"	"7477"	4	12400
"12401"	"pH_7477_5"	"pH"	"7477"	5	12401
"12402"	"pH_7477_6"	"pH"	"7477"	6	12402
"12403"	"pH_7477_7"	"pH"	"7477"	7	12403
"12404"	"pH_7477_8"	"pH"	"7477"	8	12404
"12405"	"pH_7477_9"	"pH"	"7477"	9	12405
"12406"	"pH_7477_10"	"pH"	"7477"	10	12406
"12407"	"pH_7477_11"	"pH"	"7477"	11	12407
"12408"	"pH_7514_1"	"pH"	"7514"	1	12408
"12409"	"pH_7514_2"	"pH"	"7514"	2	12409
"12410"	"pH_7514_3"	"pH"	"7514"	3	12410
"12411"	"pH_7514_4"	"pH"	"7514"	4	12411
"12412"	"pH_7514_5"	"pH"	"7514"	5	12412
"12413"	"pH_7514_6"	"pH"	"7514"	6	12413
"12414"	"pH_7514_7"	"pH"	"7514"	7	12414
"12415"	"pH_7514_8"	"pH"	"7514"	8	12415
"12416"	"pH_7514_9"	"pH"	"7514"	9	12416
"12417"	"pH_7515_1"	"pH"	"7515"	1	12417
"12418"	"pH_7515_2"	"pH"	"7515"	2	12418
"12419"	"pH_7515_3"	"pH"	"7515"	3	12419
"12420"	"pH_7515_4"	"pH"	"7515"	4	12420
"12421"	"pH_7515_5"	"pH"	"7515"	5	12421
"12422"	"pH_7515_6"	"pH"	"7515"	6	12422
"12423"	"pH_7515_7"	"pH"	"7515"	7	12423
"12424"	"pH_7516_1"	"pH"	"7516"	1	12424
"12425"	"pH_7516_2"	"pH"	"7516"	2	12425
"12426"	"pH_7516_3"	"pH"	"7516"	3	12426
"12427"	"pH_7516_4"	"pH"	"7516"	4	12427
"12428"	"pH_7516_5"	"pH"	"7516"	5	12428
"12429"	"pH_7516_6"	"pH"	"7516"	6	12429
"12430"	"pH_7516_7"	"pH"	"7516"	7	12430
"12431"	"pH_7519_1"	"pH"	"7519"	1	12431
"12432"	"pH_7519_2"	"pH"	"7519"	2	12432
"12433"	"pH_7519_3"	"pH"	"7519"	3	12433
"12434"	"pH_7519_4"	"pH"	"7519"	4	12434
"12435"	"pH_7519_5"	"pH"	"7519"	5	12435
"12436"	"pH_7519_6"	"pH"	"7519"	6	12436
"12437"	"pH_7519_7"	"pH"	"7519"	7	12437
"12438"	"pH_7519_8"	"pH"	"7519"	8	12438
"12439"	"pH_7519_9"	"pH"	"7519"	9	12439
"12440"	"pH_7520_1"	"pH"	"7520"	1	12440
"12441"	"pH_7520_2"	"pH"	"7520"	2	12441
"12442"	"pH_7520_3"	"pH"	"7520"	3	12442
"12443"	"pH_7520_4"	"pH"	"7520"	4	12443
"12444"	"pH_7520_5"	"pH"	"7520"	5	12444
"12445"	"pH_7520_6"	"pH"	"7520"	6	12445
"12446"	"pH_7520_7"	"pH"	"7520"	7	12446
"12447"	"pH_7520_8"	"pH"	"7520"	8	12447
"12448"	"pH_7520_9"	"pH"	"7520"	9	12448
"12449"	"pH_7520_10"	"pH"	"7520"	10	12449
"12450"	"pH_7521_1"	"pH"	"7521"	1	12450
"12451"	"pH_7521_2"	"pH"	"7521"	2	12451
"12452"	"pH_7521_3"	"pH"	"7521"	3	12452
"12453"	"pH_7521_4"	"pH"	"7521"	4	12453
"12454"	"pH_7521_5"	"pH"	"7521"	5	12454
"12455"	"pH_7521_6"	"pH"	"7521"	6	12455
"12456"	"pH_7521_7"	"pH"	"7521"	7	12456
"12457"	"pH_7522_1"	"pH"	"7522"	1	12457
"12458"	"pH_7522_2"	"pH"	"7522"	2	12458
"12459"	"pH_7522_3"	"pH"	"7522"	3	12459
"12460"	"pH_7522_4"	"pH"	"7522"	4	12460
"12461"	"pH_7522_5"	"pH"	"7522"	5	12461
"12462"	"pH_7522_6"	"pH"	"7522"	6	12462
"12463"	"pH_7522_7"	"pH"	"7522"	7	12463
"12464"	"pH_7522_8"	"pH"	"7522"	8	12464
"12465"	"pH_7523_1"	"pH"	"7523"	1	12465
"12466"	"pH_7523_2"	"pH"	"7523"	2	12466
"12467"	"pH_7523_3"	"pH"	"7523"	3	12467
"12468"	"pH_7523_4"	"pH"	"7523"	4	12468
"12469"	"pH_7523_5"	"pH"	"7523"	5	12469
"12470"	"pH_7523_6"	"pH"	"7523"	6	12470
"12471"	"pH_7523_7"	"pH"	"7523"	7	12471
"12472"	"pH_7523_8"	"pH"	"7523"	8	12472
"12473"	"pH_7523_9"	"pH"	"7523"	9	12473
"12474"	"pH_7523_10"	"pH"	"7523"	10	12474
"12475"	"pH_7523_11"	"pH"	"7523"	11	12475
"12476"	"pH_7524_1"	"pH"	"7524"	1	12476
"12477"	"pH_7524_2"	"pH"	"7524"	2	12477
"12478"	"pH_7524_3"	"pH"	"7524"	3	12478
"12479"	"pH_7524_4"	"pH"	"7524"	4	12479
"12480"	"pH_7524_5"	"pH"	"7524"	5	12480
"12481"	"pH_7524_6"	"pH"	"7524"	6	12481
"12482"	"pH_7524_7"	"pH"	"7524"	7	12482
"12483"	"pH_7524_8"	"pH"	"7524"	8	12483
"12484"	"pH_7525_1"	"pH"	"7525"	1	12484
"12485"	"pH_7525_2"	"pH"	"7525"	2	12485
"12486"	"pH_7525_3"	"pH"	"7525"	3	12486
"12487"	"pH_7525_4"	"pH"	"7525"	4	12487
"12488"	"pH_7525_5"	"pH"	"7525"	5	12488
"12489"	"pH_7525_6"	"pH"	"7525"	6	12489
"12490"	"pH_7525_7"	"pH"	"7525"	7	12490
"12491"	"pH_7525_8"	"pH"	"7525"	8	12491
"12492"	"pH_7525_9"	"pH"	"7525"	9	12492
"12493"	"pH_7525_10"	"pH"	"7525"	10	12493
"12494"	"pH_8214_1"	"pH"	"8214"	1	12494
"12495"	"pH_8214_2"	"pH"	"8214"	2	12495
"12496"	"pH_8214_3"	"pH"	"8214"	3	12496
"12497"	"pH_8214_4"	"pH"	"8214"	4	12497
"12498"	"pH_8214_5"	"pH"	"8214"	5	12498
"12499"	"pH_8214_6"	"pH"	"8214"	6	12499
"12500"	"pH_8214_7"	"pH"	"8214"	7	12500
"12501"	"pH_8214_8"	"pH"	"8214"	8	12501
"12502"	"pH_8214_9"	"pH"	"8214"	9	12502
"12503"	"pH_8214_10"	"pH"	"8214"	10	12503
"12504"	"pH_8214_11"	"pH"	"8214"	11	12504
"12505"	"pH_8214_12"	"pH"	"8214"	12	12505
"12506"	"pH_8233_1"	"pH"	"8233"	1	12506
"12507"	"pH_8233_2"	"pH"	"8233"	2	12507
"12508"	"pH_8233_3"	"pH"	"8233"	3	12508
"12509"	"pH_8233_4"	"pH"	"8233"	4	12509
"12510"	"pH_8233_5"	"pH"	"8233"	5	12510
"12511"	"pH_8233_6"	"pH"	"8233"	6	12511
"12512"	"pH_8233_7"	"pH"	"8233"	7	12512
"12513"	"pH_8233_8"	"pH"	"8233"	8	12513
"12514"	"pH_8233_9"	"pH"	"8233"	9	12514
"12515"	"pH_8236_1"	"pH"	"8236"	1	12515
"12516"	"pH_8236_2"	"pH"	"8236"	2	12516
"12517"	"pH_8236_3"	"pH"	"8236"	3	12517
"12518"	"pH_8236_4"	"pH"	"8236"	4	12518
"12519"	"pH_8236_5"	"pH"	"8236"	5	12519
"12520"	"pH_8236_6"	"pH"	"8236"	6	12520
"12521"	"pH_8236_7"	"pH"	"8236"	7	12521
"12522"	"pH_8236_8"	"pH"	"8236"	8	12522
"12523"	"pH_8236_9"	"pH"	"8236"	9	12523
"12524"	"pH_8240_1"	"pH"	"8240"	1	12524
"12525"	"pH_8240_2"	"pH"	"8240"	2	12525
"12526"	"pH_8240_3"	"pH"	"8240"	3	12526
"12527"	"pH_8240_4"	"pH"	"8240"	4	12527
"12528"	"pH_8240_5"	"pH"	"8240"	5	12528
"12529"	"pH_8240_6"	"pH"	"8240"	6	12529
"12530"	"pH_8240_7"	"pH"	"8240"	7	12530
"12531"	"pH_8241_1"	"pH"	"8241"	1	12531
"12532"	"pH_8241_2"	"pH"	"8241"	2	12532
"12533"	"pH_8241_3"	"pH"	"8241"	3	12533
"12534"	"pH_8241_4"	"pH"	"8241"	4	12534
"12535"	"pH_8241_5"	"pH"	"8241"	5	12535
"12536"	"pH_8243_1"	"pH"	"8243"	1	12536
"12537"	"pH_8243_2"	"pH"	"8243"	2	12537
"12538"	"pH_8243_3"	"pH"	"8243"	3	12538
"12539"	"pH_8243_4"	"pH"	"8243"	4	12539
"12540"	"pH_8243_5"	"pH"	"8243"	5	12540
"12541"	"pH_8243_6"	"pH"	"8243"	6	12541
"12542"	"pH_8243_7"	"pH"	"8243"	7	12542
"12543"	"pH_8243_8"	"pH"	"8243"	8	12543
"12544"	"pH_8243_9"	"pH"	"8243"	9	12544
"12545"	"pH_8243_10"	"pH"	"8243"	10	12545
"12546"	"pH_8243_11"	"pH"	"8243"	11	12546
"12547"	"pH_8243_12"	"pH"	"8243"	12	12547
"12548"	"pH_8245_1"	"pH"	"8245"	1	12548
"12549"	"pH_8245_2"	"pH"	"8245"	2	12549
"12550"	"pH_8245_3"	"pH"	"8245"	3	12550
"12551"	"pH_8245_4"	"pH"	"8245"	4	12551
"12552"	"pH_8245_5"	"pH"	"8245"	5	12552
"12553"	"pH_8245_6"	"pH"	"8245"	6	12553
"12554"	"pH_8245_7"	"pH"	"8245"	7	12554
"12555"	"pH_8245_8"	"pH"	"8245"	8	12555
"12556"	"pH_8245_9"	"pH"	"8245"	9	12556
"12557"	"pH_8245_10"	"pH"	"8245"	10	12557
"12558"	"pH_8245_11"	"pH"	"8245"	11	12558
